,Date,Latitude,Longitude,Location,coords_x,coords_y
8327,2013-08-15,41.91266,-87.80271,"(41.91266, -87.80271)",-9774152.96746947,5147905.300967544
8328,2013-08-15,41.912655,-87.8035866666667,"(41.912655, -87.8035866666667)",-9774250.557556402,5147904.553017551
8329,2013-08-15,41.91266,-87.8045133333333,"(41.91266, -87.8045133333333)",-9774353.713617863,5147905.300967543
8330,2013-08-15,41.91079666666671,-87.80533,"(41.91079666666671, -87.80533)",-9774444.624535348,5147626.568994301
8331,2013-08-15,41.9107833333333,-87.8045116666667,"(41.9107833333333, -87.8045116666667)",-9774353.528085385,5147624.574519327
8332,2013-08-15,41.91077,-87.8038916666667,"(41.91077, -87.8038916666667)",-9774284.510001093,5147622.580044788
8333,2013-08-15,41.9107833333333,-87.8029966666667,"(41.9107833333333, -87.8029966666667)",-9774184.879056834,5147624.574519327
8334,2013-08-15,41.910768333333294,-87.802245,"(41.910768333333294, -87.802245)",-9774101.203906251,5147622.330735493
8335,2013-08-15,41.9107666666667,-87.80131999999998,"(41.9107666666667, -87.80131999999998)",-9773998.233377263,5147622.081426224
8336,2013-08-15,41.910773333333296,-87.8004783333333,"(41.910773333333296, -87.8004783333333)",-9773904.539472513,5147623.078663378
8337,2013-08-15,41.9108,-87.7997616666667,"(41.9108, -87.7997616666667)",-9773824.760504117,5147627.067613099
8338,2013-08-15,41.9107983333333,-87.7987916666667,"(41.9107983333333, -87.7987916666667)",-9773716.780598048,5147626.8183036875
8339,2013-08-15,41.910815,-87.79776,"(41.910815, -87.79776)",-9773601.935990041,5147629.311398047
8340,2013-08-15,41.9108316666667,-87.796805,"(41.9108316666667, -87.796805)",-9773495.625876335,5147631.804493055
8341,2013-08-15,41.9108266666667,-87.7959333333333,"(41.9108266666667, -87.7959333333333)",-9773398.592386857,5147631.056564486
8342,2013-08-15,41.91082166666671,-87.7953533333333,"(41.91082166666671, -87.7953533333333)",-9773334.027082196,5147630.308635976
8343,2013-08-15,41.910833333333294,-87.794785,"(41.910833333333294, -87.794785)",-9773270.760504933,5147632.0538025815
8344,2013-08-15,41.91085,-87.7941783333333,"(41.91085, -87.7941783333333)",-9773203.226680515,5147634.5468983045
8345,2013-08-15,41.9108266666667,-87.7934516666667,"(41.9108266666667, -87.7934516666667)",-9773122.33451721,5147631.056564485
8346,2013-08-15,41.910845,-87.7925516666667,"(41.910845, -87.7925516666667)",-9773022.146975497,5147633.798969521
8347,2013-08-15,41.9108483333333,-87.7916633333333,"(41.9108483333333, -87.7916633333333)",-9772923.25816117,5147634.297588701
8348,2013-08-15,41.91085,-87.7908133333333,"(41.91085, -87.7908133333333)",-9772828.636593996,5147634.5468983045
8349,2013-08-15,41.9108516666667,-87.7900516666667,"(41.9108516666667, -87.7900516666667)",-9772743.848248515,5147634.79620792
8350,2013-08-15,41.910875,-87.78918,"(41.910875, -87.78918)",-9772646.814759037,5147638.286543108
8351,2013-08-15,41.9108683333333,-87.78846,"(41.9108683333333, -87.78846)",-9772566.664725665,5147637.289304343
8352,2013-08-15,41.910905,-87.78765666666668,"(41.910905, -87.78765666666668)",-9772477.238068063,5147642.774118801
8353,2013-08-15,41.9109,-87.7868716666667,"(41.9109, -87.7868716666667)",-9772389.85226779,5147642.026189367
8354,2013-08-15,41.91093,-87.7859483333333,"(41.91093, -87.7859483333333)",-9772287.067271285,5147646.513766822
8355,2013-08-15,41.910923333333294,-87.7853083333333,"(41.910923333333294, -87.7853083333333)",-9772215.82279718,5147645.516527202
8356,2013-08-15,41.910928333333295,-87.78455,"(41.910928333333295, -87.78455)",-9772131.405516664,5147646.264456902
8357,2013-08-15,41.91093,-87.7838483333333,"(41.91093, -87.7838483333333)",-9772053.29634062,5147646.513766822
8358,2013-08-15,41.9109466666667,-87.78305999999998,"(41.9109466666667, -87.78305999999998)",-9771965.53947538,5147649.006866326
8359,2013-08-15,41.910953333333296,-87.7822183333333,"(41.910953333333296, -87.7822183333333)",-9771871.845570628,5147650.004106291
8360,2013-08-15,41.9109616666667,-87.78152,"(41.9109616666667, -87.78152)",-9771794.10745956,5147651.250656426
8361,2013-08-15,41.9109783333333,-87.7807916666667,"(41.9109783333333, -87.7807916666667)",-9771713.02976377,5147653.7437571455
8362,2013-08-15,41.9109866666667,-87.7801116666667,"(41.9109866666667, -87.7801116666667)",-9771637.332510028,5147654.990307765
8363,2013-08-15,41.911,-87.7792883333333,"(41.911, -87.7792883333333)",-9771545.679462602,5147656.984789075
8364,2013-08-15,41.911016666666704,-87.778425,"(41.911016666666704, -87.778425)",-9771449.573635556,5147659.477891314
8365,2013-08-15,41.9110316666667,-87.7776666666667,"(41.9110316666667, -87.7776666666667)",-9771365.15635504,5147661.721683874
8366,2013-08-15,41.911045,-87.7768883333333,"(41.911045, -87.7768883333333)",-9771278.5126847,5147663.7161665885
8367,2013-08-15,41.911058333333294,-87.7760183333333,"(41.911058333333294, -87.7760183333333)",-9771181.664727708,5147665.710649723
8368,2013-08-15,41.9110766666667,-87.77528000000002,"(41.9110766666667, -87.77528000000002)",-9771099.473837012,5147668.453064726
8369,2013-08-15,41.911061666666704,-87.7744283333333,"(41.911061666666704, -87.7744283333333)",-9771004.666737348,5147666.2092705835
8370,2013-08-15,41.911083333333295,-87.7735833333333,"(41.911083333333295, -87.7735833333333)",-9770910.601767628,5147669.450306728
8371,2013-08-15,41.911083333333295,-87.7728916666667,"(41.911083333333295, -87.7728916666667)",-9770833.605786502,5147669.450306728
8372,2013-08-15,41.9110966666667,-87.7720133333333,"(41.9110966666667, -87.7720133333333)",-9770735.830167081,5147671.444791072
8373,2013-08-15,41.91111,-87.7713333333333,"(41.91111, -87.7713333333333)",-9770660.132913342,5147673.43927582
8374,2013-08-15,41.911103333333294,-87.7707033333333,"(41.911103333333294, -87.7707033333333)",-9770590.001634143,5147672.442033386
8375,2013-08-15,41.9111266666667,-87.76986,"(41.9111266666667, -87.76986)",-9770496.122196909,5147675.932382353
8376,2013-08-15,41.9111333333333,-87.7689966666667,"(41.9111333333333, -87.7689966666667)",-9770400.016369862,5147676.92962513
8377,2013-08-15,41.9111416666667,-87.7682283333333,"(41.9111416666667, -87.7682283333333)",-9770314.485894429,5147678.176178779
8378,2013-08-15,41.911151666666704,-87.7673116666667,"(41.911151666666704, -87.7673116666667)",-9770212.443027876,5147679.672043362
8379,2013-08-15,41.91117666666671,-87.766625,"(41.91117666666671, -87.766625)",-9770136.003644194,5147683.411705835
8380,2013-08-15,41.911168333333286,-87.766005,"(41.911168333333286, -87.766005)",-9770066.985559903,5147682.165151502
8381,2013-08-15,41.911196666666704,-87.76517,"(41.911196666666704, -87.76517)",-9769974.03378509,5147686.403436868
8382,2013-08-15,41.911205,-87.76433166666668,"(41.911205, -87.76433166666668)",-9769880.710945308,5147687.649991732
8383,2013-08-15,41.91122166666671,-87.7634616666667,"(41.91122166666671, -87.7634616666667)",-9769783.862988321,5147690.143101978
8384,2013-08-15,41.9112283333333,-87.7630183333333,"(41.9112283333333, -87.7630183333333)",-9769734.511347396,5147691.140346239
8385,2013-08-15,41.9112233333333,-87.7622733333333,"(41.9112233333333, -87.7622733333333)",-9769651.578326756,5147690.392413025
8386,2013-08-15,41.9112316666667,-87.7614433333333,"(41.9112316666667, -87.7614433333333)",-9769559.183149397,5147691.638968431
8387,2013-08-15,41.911241666666704,-87.7607183333333,"(41.911241666666704, -87.7607183333333)",-9769478.476518571,5147693.134835119
8388,2013-08-15,41.91123,-87.75984,"(41.91123, -87.75984)",-9769380.700899161,5147691.389657334
8389,2013-08-15,41.9112566666667,-87.75901999999998,"(41.9112566666667, -87.75901999999998)",-9769289.418916708,5147695.37863559
8390,2013-08-15,41.911263333333295,-87.75844000000002,"(41.911263333333295, -87.75844000000002)",-9769224.853612054,5147696.375880403
8391,2013-08-15,41.9112766666667,-87.7575533333333,"(41.9112766666667, -87.7575533333333)",-9769126.150330212,5147698.370370372
8392,2013-08-15,41.911275,-87.7566266666667,"(41.911275, -87.7566266666667)",-9769022.99426875,5147698.121059104
8393,2013-08-15,41.911303333333294,-87.7553433333333,"(41.911303333333294, -87.7553433333333)",-9768880.134255558,5147702.359351532
8394,2013-08-15,41.9113216666667,-87.7546683333333,"(41.9113216666667, -87.7546683333333)",-9768804.993599271,5147705.101777062
8395,2013-08-15,41.91133166666671,-87.7539116666667,"(41.91133166666671, -87.7539116666667)",-9768720.761851246,5147706.597645861
8396,2013-08-15,41.91133166666671,-87.75316,"(41.91133166666671, -87.75316)",-9768637.086700663,5147706.597645862
8397,2013-08-15,41.91133666666671,-87.7522533333333,"(41.91133666666671, -87.7522533333333)",-9768536.157029007,5147707.345580347
8398,2013-08-15,41.9113433333333,-87.7516016666667,"(41.9113433333333, -87.7516016666667)",-9768463.613827514,5147708.34282641
8399,2013-08-15,41.9113416666667,-87.7509816666667,"(41.9113416666667, -87.7509816666667)",-9768394.595743222,5147708.093514891
8400,2013-08-15,41.91135666666671,-87.7502833333333,"(41.91135666666671, -87.7502833333333)",-9768316.857632143,5147710.33731888
8401,2013-08-15,41.93747000000001,-87.8053466666667,"(41.93747000000001, -87.8053466666667)",-9774446.479860198,5151617.350570293
8402,2013-08-15,41.9370783333333,-87.80533333333332,"(41.9370783333333, -87.80533333333332)",-9774444.995600317,5151558.7385440385
8403,2013-08-15,41.93667,-87.8053233333333,"(41.93667, -87.8053233333333)",-9774443.882405406,5151497.632772278
8404,2013-08-15,41.9361033333333,-87.8053133333333,"(41.9361033333333, -87.8053133333333)",-9774442.769210497,5151412.833573955
8405,2013-08-15,41.93553,-87.80529,"(41.93553, -87.80529)",-9774440.171755716,5151327.037504821
8406,2013-08-15,41.934991666666704,-87.8052683333333,"(41.934991666666704, -87.8052683333333)",-9774437.759833412,5151246.4796885
8407,2013-08-15,41.934505,-87.80534166666668,"(41.934505, -87.80534166666668)",-9774445.923262741,5151173.654012496
8408,2013-08-15,41.933958333333294,-87.8054133333333,"(41.933958333333294, -87.8054133333333)",-9774453.901159577,5151091.8504911605
8409,2013-08-15,41.9335883333333,-87.8053933333333,"(41.9335883333333, -87.8053933333333)",-9774451.674769761,5151036.483871548
8410,2013-08-15,41.933153333333294,-87.8053883333333,"(41.933153333333294, -87.8053883333333)",-9774451.118172307,5150971.391094394
8411,2013-08-15,41.9326983333333,-87.8053683333333,"(41.9326983333333, -87.8053683333333)",-9774448.89178249,5150903.306020897
8412,2013-08-15,41.932083333333296,-87.805335,"(41.932083333333296, -87.805335)",-9774445.1811328,5150811.279715425
8413,2013-08-15,41.9314466666667,-87.805305,"(41.9314466666667, -87.805305)",-9774441.841548078,5150716.012225525
8414,2013-08-15,41.931036666666714,-87.8053083333333,"(41.931036666666714, -87.8053083333333)",-9774442.212613044,5150654.662460498
8415,2013-08-15,41.9309083333333,-87.80494,"(41.9309083333333, -87.80494)",-9774401.209933938,5150635.459566281
8416,2013-08-15,41.93094,-87.8041083333333,"(41.93094, -87.8041083333333)",-9774308.629224092,5150640.197939188
8417,2013-08-15,41.9314416666667,-87.8041066666667,"(41.9314416666667, -87.8041066666667)",-9774308.443691615,5150715.264055285
8418,2013-08-15,41.9320066666667,-87.804125,"(41.9320066666667, -87.804125)",-9774310.484548941,5150799.8076636745
8419,2013-08-15,41.9325716666667,-87.80414,"(41.9325716666667, -87.80414)",-9774312.154341305,5150884.352020941
8420,2013-08-15,41.933085,-87.8041666666667,"(41.933085, -87.8041666666667)",-9774315.122861063,5150961.16583259
8421,2013-08-15,41.933535,-87.8041883333333,"(41.933535, -87.8041883333333)",-9774317.534783356,5151028.50312404
8422,2013-08-15,41.9339,-87.8042066666667,"(41.9339, -87.8042066666667)",-9774319.575640693,5151083.121498277
8423,2013-08-15,41.93431500000001,-87.8042166666667,"(41.93431500000001, -87.8042166666667)",-9774320.688835602,5151145.2222213205
8424,2013-08-15,41.934596666666714,-87.8039166666667,"(41.934596666666714, -87.8039166666667)",-9774287.292988364,5151187.371135025
8425,2013-08-15,41.935255,-87.8039483333333,"(41.935255, -87.8039483333333)",-9774290.818105564,5151285.885594188
8426,2013-08-15,41.9359466666667,-87.803965,"(41.9359466666667, -87.803965)",-9774292.673430415,5151389.389222674
8427,2013-08-15,41.9366083333333,-87.8039983333333,"(41.9366083333333, -87.8039983333333)",-9774296.384080105,5151488.404587683
8428,2013-08-15,41.9373316666667,-87.804025,"(41.9373316666667, -87.804025)",-9774299.352599861,5151596.649260335
8429,2013-08-15,41.93759,-87.80264333333332,"(41.93759, -87.80264333333332)",-9774145.546170082,5151635.308369523
8430,2013-08-15,41.936945,-87.80263000000002,"(41.936945, -87.80263000000002)",-9774144.061910208,5151538.785595955
8431,2013-08-15,41.936383333333296,-87.802595,"(41.936383333333296, -87.802595)",-9774140.165728029,5151454.734260128
8432,2013-08-15,41.935745,-87.8025266666667,"(41.935745, -87.8025266666667)",-9774132.558896162,5151359.210940366
8433,2013-08-15,41.935065,-87.8025066666667,"(41.935065, -87.8025066666667)",-9774130.332506344,5151257.453468668
8434,2013-08-15,41.934568333333296,-87.8025,"(41.934568333333296, -87.8025)",-9774129.590376401,5151183.131295037
8435,2013-08-15,41.934435,-87.8029216666667,"(41.934435, -87.8029216666667)",-9774176.530095026,5151163.179132205
8436,2013-08-15,41.933755,-87.8029433333333,"(41.933755, -87.8029433333333)",-9774178.942017319,5151061.423750547
8437,2013-08-15,41.933065,-87.80291333333332,"(41.933065, -87.80291333333332)",-9774175.602432596,5150958.173075107
8438,2013-08-15,41.9324283333333,-87.8029,"(41.9324283333333, -87.8029)",-9774174.11817272,5150862.904118989
8439,2013-08-15,41.931705,-87.80286,"(41.931705, -87.80286)",-9774169.665393088,5150754.667767778
8440,2013-08-15,41.9310716666667,-87.8028466666667,"(41.9310716666667, -87.8028466666667)",-9774168.181133214,5150659.899620163
8441,2013-08-15,41.9308416666667,-87.802555,"(41.9308416666667, -87.802555)",-9774135.712948397,5150625.484052086
8442,2013-08-15,41.93085166666671,-87.80161333333332,"(41.93085166666671, -87.80161333333332)",-9774030.887094565,5150626.980378556
8443,2013-08-15,41.9310616666667,-87.8010266666667,"(41.9310616666667, -87.8010266666667)",-9773965.57965997,5150658.403288534
8444,2013-08-15,41.9316483333333,-87.80105,"(41.9316483333333, -87.80105)",-9773968.177114753,5150746.1884741355
8445,2013-08-15,41.9322316666667,-87.80108,"(41.9322316666667, -87.80108)",-9773971.516699476,5150833.475680818
8446,2013-08-15,41.93287166666671,-87.801105,"(41.93287166666671, -87.801105)",-9773974.299686747,5150929.243134499
8447,2013-08-15,41.93352,-87.80112333333332,"(41.93352, -87.80112333333332)",-9773976.340544077,5151026.258540007
8448,2013-08-15,41.934141666666704,-87.80114499999998,"(41.934141666666704, -87.80114499999998)",-9773978.752466375,5151119.284520794
8449,2013-08-15,41.934763333333294,-87.8011583333333,"(41.934763333333294, -87.8011583333333)",-9773980.236726252,5151212.311408291
8450,2013-08-15,41.93539666666671,-87.8011833333333,"(41.93539666666671, -87.8011833333333)",-9773983.019713521,5151307.085041148
8451,2013-08-15,41.936043333333295,-87.8012166666667,"(41.936043333333295, -87.8012166666667)",-9773986.730363224,5151403.854879423
8452,2013-08-15,41.936725,-87.8012366666667,"(41.936725, -87.8012366666667)",-9773988.956753038,5151505.863322817
8453,2013-08-15,41.937425,-87.801275,"(41.937425, -87.801275)",-9773993.22400018,5151610.616404293
8454,2013-08-15,41.93751,-87.799425,"(41.93751, -87.799425)",-9773787.282942213,5151623.336499617
8455,2013-08-15,41.936895,-87.7994016666667,"(41.936895, -87.7994016666667)",-9773784.685487432,5151531.303251179
8456,2013-08-15,41.9363233333333,-87.7993683333333,"(41.9363233333333, -87.7993683333333)",-9773780.974837732,5151445.755526179
8457,2013-08-15,41.935715,-87.79933333333332,"(41.935715, -87.79933333333332)",-9773777.078655556,5151354.721617268
8458,2013-08-15,41.9351,-87.7993283333333,"(41.9351, -87.7993283333333)",-9773776.522058101,5151262.690959112
8459,2013-08-15,41.9346066666667,-87.7993116666667,"(41.9346066666667, -87.7993116666667)",-9773774.66673326,5151188.867549582
8460,2013-08-15,41.934023333333286,-87.799305,"(41.934023333333286, -87.799305)",-9773773.924603319,5151101.57709264
8461,2013-08-15,41.933425,-87.79928000000002,"(41.933425, -87.79928000000002)",-9773771.14161605,5151012.0428533675
8462,2013-08-15,41.932905,-87.7992683333333,"(41.932905, -87.7992683333333)",-9773769.842888651,5150934.231049031
8463,2013-08-15,41.932353333333296,-87.7992533333333,"(41.932353333333296, -87.7992533333333)",-9773768.17309629,5150851.681398809
8464,2013-08-15,41.93214,-87.7992333333333,"(41.93214, -87.7992333333333)",-9773765.946706474,5150819.759066898
8465,2013-08-15,41.9315533333333,-87.7992016666667,"(41.9315533333333, -87.7992016666667)",-9773762.421589274,5150731.973204634
8466,2013-08-15,41.931235,-87.79798833333332,"(41.931235, -87.79798833333332)",-9773627.353940438,5150684.339736611
8467,2013-08-15,41.931903333333295,-87.7980033333333,"(41.931903333333295, -87.7980033333333)",-9773629.023732798,5150784.345354842
8468,2013-08-15,41.93251166666671,-87.7980266666667,"(41.93251166666671, -87.7980266666667)",-9773631.621187592,5150875.373823567
8469,2013-08-15,41.9331466666667,-87.7980383333333,"(41.9331466666667, -87.7980383333333)",-9773632.919914976,5150970.393507408
8470,2013-08-15,41.933873333333295,-87.7980616666667,"(41.933873333333295, -87.7980616666667)",-9773635.51736977,5151079.131104183
8471,2013-08-15,41.934375,-87.798075,"(41.934375, -87.798075)",-9773637.001629641,5151154.20067254
8472,2013-08-15,41.934988333333294,-87.7980933333333,"(41.934988333333294, -87.7980933333333)",-9773639.04248697,5151245.980880596
8473,2013-08-15,41.9356233333333,-87.79812333333332,"(41.9356233333333, -87.79812333333332)",-9773642.382071696,5151341.004254208
8474,2013-08-15,41.9362316666667,-87.79815,"(41.9362316666667, -87.79815)",-9773645.350591453,5151432.038032294
8475,2013-08-15,41.9368433333333,-87.7981733333333,"(41.9368433333333, -87.7981733333333)",-9773647.948046234,5151523.571501068
8476,2013-08-15,41.93752,-87.79819499999998,"(41.93752, -87.79819499999998)",-9773650.359968536,5151624.832982533
8477,2013-08-15,41.93770666666671,-87.7969733333333,"(41.93770666666671, -87.7969733333333)",-9773514.364657281,5151652.767373404
8478,2013-08-15,41.93712166666671,-87.7969616666667,"(41.93712166666671, -87.7969616666667)",-9773513.065929897,5151565.223261158
8479,2013-08-15,41.936556666666704,-87.7969283333333,"(41.936556666666704, -87.7969283333333)",-9773509.355280196,5151480.672872344
8480,2013-08-15,41.935975,-87.79690500000002,"(41.935975, -87.79690500000002)",-9773506.757825417,5151393.629154277
8481,2013-08-15,41.935353333333296,-87.7968916666667,"(41.935353333333296, -87.7968916666667)",-9773505.27356554,5151300.6004994195
8482,2013-08-15,41.9347316666667,-87.7968316666667,"(41.9347316666667, -87.7968316666667)",-9773498.594396094,5151207.572751361
8483,2013-08-15,41.9341283333333,-87.79682,"(41.9341283333333, -87.79682)",-9773497.295668695,5151117.289315969
8484,2013-08-15,41.93356166666671,-87.7967966666667,"(41.93356166666671, -87.7967966666667)",-9773494.698213914,5151032.4934969675
8485,2013-08-15,41.933063333333294,-87.79679,"(41.933063333333294, -87.79679)",-9773493.956083974,5150957.923678687
8486,2013-08-15,41.93243,-87.7967633333333,"(41.93243, -87.7967633333333)",-9773490.987564215,5150863.153512927
8487,2013-08-15,41.9318216666667,-87.79674,"(41.9318216666667, -87.79674)",-9773488.390109435,5150772.125160767
8488,2013-08-15,41.9312133333333,-87.7967116666667,"(41.9312133333333, -87.7967116666667)",-9773485.236057198,5150681.09767674
8489,2013-08-15,41.9314883333333,-87.7930933333333,"(41.9314883333333, -87.7930933333333)",-9773082.445033005,5150722.246979806
8490,2013-08-15,41.9320766666667,-87.79313,"(41.9320766666667, -87.79313)",-9773086.52674767,5150810.282145169
8491,2013-08-15,41.9325833333333,-87.7931316666667,"(41.9325833333333, -87.7931316666667)",-9773086.712280158,5150886.097782511
8492,2013-08-15,41.93325166666671,-87.7931383333333,"(41.93325166666671, -87.7931383333333)",-9773087.45441009,5150986.10551478
8493,2013-08-15,41.9339716666667,-87.7931566666667,"(41.9339716666667, -87.7931566666667)",-9773089.495267428,5151093.845690667
8494,2013-08-15,41.934611666666704,-87.79316999999998,"(41.934611666666704, -87.79316999999998)",-9773090.979527298,5151189.6157569485
8495,2013-08-15,41.9351566666667,-87.79321166666668,"(41.9351566666667, -87.79321166666668)",-9773095.617839418,5151271.170711638
8496,2013-08-15,41.93573666666671,-87.79323000000002,"(41.93573666666671, -87.79323000000002)",-9773097.658696752,5151357.963905969
8497,2013-08-15,41.936338333333296,-87.79324333333332,"(41.936338333333296, -87.79324333333332)",-9773099.142956626,5151448.000208872
8498,2013-08-15,41.9369966666667,-87.7932666666667,"(41.9369966666667, -87.7932666666667)",-9773101.740411416,5151546.517358393
8499,2013-08-15,41.937678333333295,-87.7932983333333,"(41.937678333333295, -87.7932983333333)",-9773105.265528616,5151648.527326653
8500,2013-08-15,41.937815,-87.7945083333333,"(41.937815, -87.7945083333333)",-9773239.962112475,5151668.979334158
8501,2013-08-15,41.93732,-87.79449833333332,"(41.93732, -87.79449833333332)",-9773238.84891757,5151594.903368771
8502,2013-08-15,41.93672166666671,-87.79446999999998,"(41.93672166666671, -87.79446999999998)",-9773235.69486533,5151505.364501379
8503,2013-08-15,41.936178333333295,-87.7944566666667,"(41.936178333333295, -87.7944566666667)",-9773234.210605461,5151424.056953999
8504,2013-08-15,41.9354266666667,-87.7944133333333,"(41.9354266666667, -87.7944133333333)",-9773229.38676085,5151311.574341838
8505,2013-08-15,41.9349,-87.7943883333333,"(41.9349, -87.7943883333333)",-9773226.60377358,5151232.762481017
8506,2013-08-15,41.9343733333333,-87.79437166666668,"(41.9343733333333, -87.79437166666668)",-9773224.748448739,5151153.951270995
8507,2013-08-15,41.9337433333333,-87.7943516666667,"(41.9337433333333, -87.7943516666667)",-9773222.522058927,5151059.677956889
8508,2013-08-15,41.93313,-87.7943416666667,"(41.93313, -87.7943416666667)",-9773221.408864018,5150967.899540356
8509,2013-08-15,41.932495,-87.794315,"(41.932495, -87.794315)",-9773218.44034426,5150872.879881344
8510,2013-08-15,41.931845,-87.7942983333333,"(41.931845, -87.7942983333333)",-9773216.58501941,5150775.616643191
8511,2013-08-15,41.9311983333333,-87.7942833333333,"(41.9311983333333, -87.7942833333333)",-9773214.915227048,5150678.853174402
8512,2013-08-15,41.931245,-87.791875,"(41.931245, -87.791875)",-9772946.820786724,5150685.8360723015
8513,2013-08-15,41.93188,-87.7918883333333,"(41.93188, -87.7918883333333)",-9772948.305046597,5150780.853869228
8514,2013-08-15,41.932445,-87.7919016666667,"(41.932445, -87.7919016666667)",-9772949.789306484,5150865.398058606
8515,2013-08-15,41.933,-87.7919183333333,"(41.933, -87.7919183333333)",-9772951.64463132,5150948.4466197705
8516,2013-08-15,41.933595,-87.791935,"(41.933595, -87.791935)",-9772953.499956172,5151037.481465463
8517,2013-08-15,41.934158333333286,-87.791955,"(41.934158333333286, -87.791955)",-9772955.726345988,5151121.778527386
8518,2013-08-15,41.934665,-87.7919633333333,"(41.934665, -87.7919633333333)",-9772956.654008407,5151197.596639181
8519,2013-08-15,41.9353216666667,-87.791985,"(41.9353216666667, -87.791985)",-9772959.065930711,5151295.86179866
8520,2013-08-15,41.93595666666671,-87.7920033333333,"(41.93595666666671, -87.7920033333333)",-9772961.10678804,5151390.885668911
8521,2013-08-15,41.936583333333296,-87.7920283333333,"(41.936583333333296, -87.7920283333333)",-9772963.889775308,5151484.663434311
8522,2013-08-15,41.9371983333333,-87.7920533333333,"(41.9371983333333, -87.7920533333333)",-9772966.672762578,5151576.69623298
8523,2013-08-15,41.9377316666667,-87.79206500000002,"(41.9377316666667, -87.79206500000002)",-9772967.971489977,5151656.508592668
8524,2013-08-15,41.9377533333333,-87.79079499999997,"(41.9377533333333, -87.79079499999997)",-9772826.595736664,5151659.750983881
8525,2013-08-15,41.937235,-87.790755,"(41.937235, -87.790755)",-9772822.142957035,5151582.183311345
8526,2013-08-15,41.9367233333333,-87.7907383333333,"(41.9367233333333, -87.7907383333333)",-9772820.287632184,5151505.613912085
8527,2013-08-15,41.9362166666667,-87.7906966666667,"(41.9362166666667, -87.7906966666667)",-9772815.649320077,5151429.79335335
8528,2013-08-15,41.935708333333295,-87.79068000000002,"(41.935708333333295, -87.79068000000002)",-9772813.79399523,5151353.723990191
8529,2013-08-15,41.93526,-87.7906866666667,"(41.93526, -87.7906866666667)",-9772814.536125168,5151286.63380916
8530,2013-08-15,41.934805,-87.7906733333333,"(41.934805, -87.7906733333333)",-9772813.051865283,5151218.546486799
8531,2013-08-15,41.934285,-87.790655,"(41.934285, -87.790655)",-9772811.011007957,5151140.732998875
8532,2013-08-15,41.9337566666667,-87.7906466666667,"(41.9337566666667, -87.7906466666667)",-9772810.083345538,5151061.6731496705
8533,2013-08-15,41.9332566666667,-87.79064,"(41.9332566666667, -87.79064)",-9772809.341215594,5150986.853706246
8534,2013-08-15,41.93289166666671,-87.7907316666667,"(41.93289166666671, -87.7907316666667)",-9772819.545502255,5150932.235882911
8535,2013-08-15,41.932863333333295,-87.7914216666667,"(41.932863333333295, -87.7914216666667)",-9772896.355950901,5150927.996156262
8536,2013-08-15,41.9327433333333,-87.791885,"(41.9327433333333, -87.791885)",-9772947.933981631,5150910.039687844
8537,2013-08-15,41.93215,-87.79185333333332,"(41.93215, -87.79185333333332)",-9772944.408864422,5150821.25542382
8538,2013-08-15,41.931503333333296,-87.7918416666667,"(41.931503333333296, -87.7918416666667)",-9772943.110137034,5150724.491492348
8539,2013-08-15,41.931735,-87.7894316666667,"(41.931735, -87.7894316666667)",-9772674.830164224,5150759.156808642
8540,2013-08-15,41.932305,-87.7894483333333,"(41.932305, -87.7894483333333)",-9772676.685489062,5150844.4489861345
8541,2013-08-15,41.932845,-87.789425,"(41.932845, -87.789425)",-9772674.08803428,5150925.252804738
8542,2013-08-15,41.9333216666667,-87.78949166666668,"(41.9333216666667, -87.78949166666668)",-9772681.509333668,5150996.580200724
8543,2013-08-15,41.933848333333295,-87.78952833333332,"(41.933848333333295, -87.78952833333332)",-9772685.591048328,5151075.39011124
8544,2013-08-15,41.934338333333294,-87.7895333333333,"(41.934338333333294, -87.7895333333333)",-9772686.147645779,5151148.713840226
8545,2013-08-15,41.93476500000001,-87.7895433333333,"(41.93476500000001, -87.7895433333333)",-9772687.260840688,5151212.560811361
8546,2013-08-15,41.935305,-87.78955500000002,"(41.935305, -87.78955500000002)",-9772688.559568085,5151293.367746558
8547,2013-08-15,41.9357916666667,-87.7895766666667,"(41.9357916666667, -87.7895766666667)",-9772690.971490389,5151366.194336055
8548,2013-08-15,41.9362733333333,-87.7895916666667,"(41.9362733333333, -87.7895916666667)",-9772692.64128275,5151438.273254339
8549,2013-08-15,41.93677,-87.7896116666667,"(41.93677, -87.7896116666667)",-9772694.867672566,5151512.597414901
8550,2013-08-15,41.937323333333296,-87.789635,"(41.937323333333296, -87.789635)",-9772697.465127347,5151595.40219489
8551,2013-08-15,41.937923333333295,-87.78965500000002,"(41.937923333333295, -87.78965500000002)",-9772699.691517167,5151685.191322458
8552,2013-08-15,41.93812,-87.78843,"(41.93812, -87.78843)",-9772563.325140942,5151714.622386993
8553,2013-08-15,41.937541666666704,-87.7884216666667,"(41.937541666666704, -87.7884216666667)",-9772562.39747852,5151628.075362997
8554,2013-08-15,41.93695,-87.788395,"(41.93695, -87.788395)",-9772559.428958762,5151539.533830757
8555,2013-08-15,41.93637,-87.7883716666667,"(41.93637, -87.7883716666667)",-9772556.831503984,5151452.738985192
8556,2013-08-15,41.935733333333296,-87.78835,"(41.935733333333296, -87.78835)",-9772554.419581678,5151357.465092239
